,Date,Open,High,Low,Close,Adj Close,Volume
1990,2014-11-21,76.290001,77.83000200000001,75.620003,76.510002,76.510002,236720.0
1992,2014-11-24,76.620003,77.019997,75.449997,75.779999,75.779999,275317.0
1993,2014-11-25,75.510002,76.58000200000001,73.709999,74.089996,74.089996,194751.0
1994,2014-11-26,73.870003,74.480003,73.300003,73.690002,73.690002,294447.0
1997,2014-12-01,66.0,69.540001,63.720001,69.0,69.0,552882.0
1998,2014-12-02,69.239998,69.32,66.66999799999999,66.879997,66.879997,504122.0
1999,2014-12-03,67.599998,68.230003,66.800003,67.379997,67.379997,360300.0
2000,2014-12-04,67.400002,68.220001,66.089996,66.809998,66.809998,293483.0
2001,2014-12-05,66.800003,66.889999,65.16999799999999,65.839996,65.839996,237011.0
2003,2014-12-08,65.459999,65.550003,62.779999,63.049999,63.049999,276529.0
2004,2014-12-09,63.009997999999996,64.199997,62.25,63.82,63.82,330077.0
2005,2014-12-10,63.330002,63.43,60.43,60.939999,60.939999,322804.0
2006,2014-12-11,61.119999,61.68,58.959998999999996,59.950001,59.950001,456172.0
2007,2014-12-12,59.169998,59.57,57.34,57.810001,57.810001,392493.0
2009,2014-12-15,57.07,58.73,55.02,55.91,55.91,414224.0
2010,2014-12-16,55.400002,57.150002,53.599998,55.93,55.93,424946.0
2011,2014-12-17,55.5,58.98,54.209998999999996,56.470001,56.470001,518784.0
2012,2014-12-18,55.830002,58.73,54.049999,54.110001000000004,54.110001000000004,351977.0
2013,2014-12-19,55.5,56.91,54.200001,56.52,56.52,106315.0
2015,2014-12-22,57.75,58.529999,55.130001,55.259997999999996,55.259997999999996,383536.0
2016,2014-12-23,55.389998999999996,57.560001,55.060001,57.119999,57.119999,277319.0
2018,2014-12-26,55.860001000000004,56.59,54.509997999999996,54.73,54.73,174969.0
2020,2014-12-29,55.049999,55.740002000000004,52.900002,53.610001000000004,53.610001000000004,127202.0
2021,2014-12-30,53.720001,54.32,52.700001,54.119999,54.119999,241378.0
2022,2014-12-31,53.869999,54.02,52.439999,53.27,53.27,218557.0
2023,2015-01-02,53.759997999999996,55.110001000000004,52.029999,52.689999,52.689999,233516.0
2025,2015-01-05,52.610001000000004,52.73,49.68,50.040001000000004,50.040001000000004,268708.0
2026,2015-01-06,50.0,50.369999,47.549999,47.93,47.93,375782.0
2027,2015-01-07,48.0,49.310001,46.830002,48.650002,48.650002,451642.0
2028,2015-01-08,48.779999,49.650002,47.73,48.790001000000004,48.790001000000004,460083.0
2029,2015-01-09,48.919998,49.610001000000004,47.16,48.360001000000004,48.360001000000004,362081.0
2031,2015-01-12,48.189999,48.189999,45.619999,46.07,46.07,421007.0
2032,2015-01-13,45.689999,46.790001000000004,44.200001,45.889998999999996,45.889998999999996,394946.0
2033,2015-01-14,46.16,48.91,45.009997999999996,48.48,48.48,476541.0
2034,2015-01-15,48.599998,51.27,46.07,46.25,46.25,510252.0
2035,2015-01-16,46.349998,48.869999,45.950001,48.689999,48.689999,478340.0
2037,2015-01-20,48.689999,48.77,45.889998999999996,46.389998999999996,46.389998999999996,175626.0
2038,2015-01-21,46.689999,48.200001,46.549999,47.779999,47.779999,438892.0
2039,2015-01-22,47.349998,49.09,45.869999,46.310001,46.310001,340252.0
2040,2015-01-23,46.630001,47.759997999999996,45.209998999999996,45.59,45.59,426829.0
2042,2015-01-26,45.200001,46.41,44.349998,45.150002,45.150002,374289.0
2043,2015-01-27,45.130001,46.549999,44.810001,46.23,46.23,310638.0
2044,2015-01-28,45.830002,45.830002,44.080002,44.450001,44.450001,313141.0
2045,2015-01-29,44.43,44.959998999999996,43.580002,44.529999,44.529999,365440.0
2046,2015-01-30,44.630001,48.349998,44.310001,48.240002000000004,48.240002000000004,300732.0
2048,2015-02-02,47.59,50.560001,46.669998,49.57,49.57,454142.0
2049,2015-02-03,49.790001000000004,54.240002000000004,49.689999,53.049999,53.049999,511409.0
2050,2015-02-04,51.669998,52.560001,47.950001,48.450001,48.450001,644919.0
2051,2015-02-05,48.669998,52.099998,47.360001000000004,50.48,50.48,577515.0
2052,2015-02-06,50.860001000000004,53.16,50.720001,51.689999,51.689999,596851.0
2054,2015-02-09,52.009997999999996,53.990002000000004,51.650002,52.860001000000004,52.860001000000004,584976.0
2055,2015-02-10,52.43,52.650002,49.860001000000004,50.02,50.02,536364.0
2056,2015-02-11,50.98,51.139998999999996,48.049999,48.84,48.84,501701.0
2057,2015-02-12,49.419998,51.599998,49.139998999999996,51.209998999999996,51.209998999999996,519272.0
2058,2015-02-13,51.349998,53.43,51.029999,52.779999,52.779999,563662.0
2060,2015-02-17,52.75,54.150002,50.810001,53.529999,53.529999,437072.0
2061,2015-02-18,53.240002000000004,53.41,50.32,52.139998999999996,52.139998999999996,518799.0
2062,2015-02-19,50.549999,52.139998999999996,49.150002,51.16,51.16,257476.0
2063,2015-02-20,51.240002000000004,51.849998,49.91,50.34,50.34,125210.0
2065,2015-02-23,50.75,50.990002000000004,48.669998,49.450001,49.450001,366125.0
2066,2015-02-24,49.419998,50.330002,48.68,49.279999,49.279999,475383.0
2067,2015-02-25,49.16,51.279999,48.43,50.990002000000004,50.990002000000004,293101.0
2068,2015-02-26,51.0,51.220001,47.799999,48.169998,48.169998,429524.0
2069,2015-02-27,48.970001,49.939999,48.459998999999996,49.759997999999996,49.759997999999996,459584.0
2071,2015-03-02,49.450001,51.040001000000004,48.709998999999996,49.59,49.59,399494.0
2072,2015-03-03,49.799999,50.830002,49.450001,50.52,50.52,427177.0
2073,2015-03-04,50.610001000000004,51.990002000000004,49.599998,51.529999,51.529999,370597.0
2074,2015-03-05,51.619999,52.400002,50.610001000000004,50.759997999999996,50.759997999999996,463989.0
2075,2015-03-06,50.889998999999996,51.220001,48.880001,49.610001000000004,49.610001000000004,370953.0
2077,2015-03-09,49.599998,50.790001000000004,49.25,50.0,50.0,406840.0
2078,2015-03-10,50.080002,50.360001000000004,48.200001,48.290001000000004,48.290001000000004,409877.0
2079,2015-03-11,48.77,49.049999,47.330002,48.169998,48.169998,395761.0
2080,2015-03-12,48.439999,48.759997999999996,46.860001000000004,47.049999,47.049999,404590.0
2081,2015-03-13,46.93,47.279999,44.75,44.84,44.84,358381.0
2083,2015-03-16,44.810001,45.0,42.849998,43.880001,43.880001,395722.0
2084,2015-03-17,43.84,44.200001,42.41,43.459998999999996,43.459998999999996,367600.0
2085,2015-03-18,42.509997999999996,45.34,42.029999,44.66,44.66,346310.0
2086,2015-03-19,44.599998,44.709998999999996,42.75,43.959998999999996,43.959998999999996,220638.0
2087,2015-03-20,43.990002000000004,46.529999,43.310001,45.720001,45.720001,106907.0
2089,2015-03-23,46.41,47.610001000000004,45.330002,47.450001,47.450001,379180.0
2090,2015-03-24,47.459998999999996,48.560001,46.669998,47.509997999999996,47.509997999999996,292417.0
2091,2015-03-25,47.720001,49.459998999999996,47.0,49.209998999999996,49.209998999999996,309553.0
2092,2015-03-26,49.02,52.48,48.73,51.43,51.43,398795.0
2093,2015-03-27,51.009997999999996,51.380001,48.209998999999996,48.869999,48.869999,515277.0
2095,2015-03-30,48.57,49.16,47.610001000000004,48.68,48.68,384092.0
2096,2015-03-31,48.73,48.73,47.279999,47.599998,47.599998,355866.0
2097,2015-04-01,47.549999,50.450001,47.049999,50.09,50.09,365748.0
2098,2015-04-02,49.59,50.27,48.110001000000004,49.139998999999996,49.139998999999996,451104.0
2100,2015-04-06,49.470001,52.240002000000004,49.470001,52.139998999999996,52.139998999999996,453394.0
2101,2015-04-07,51.950001,54.130001,51.169998,53.98,53.98,325282.0
2102,2015-04-08,53.18,53.23,50.369999,50.419998,50.419998,548870.0
2103,2015-04-09,51.0,52.07,50.509997999999996,50.790001000000004,50.790001000000004,552627.0
2104,2015-04-10,50.73,51.93,50.080002,51.639998999999996,51.639998999999996,449531.0
2106,2015-04-13,51.810001,53.099998,51.470001,51.91,51.91,395135.0
2107,2015-04-14,52.049999,53.790001000000004,51.830002,53.290001000000004,53.290001000000004,375534.0
2108,2015-04-15,53.549999,56.689999,53.389998999999996,56.389998999999996,56.389998999999996,431026.0
2109,2015-04-16,55.919998,57.419998,55.07,56.709998999999996,56.709998999999996,508904.0
2110,2015-04-17,56.560001,56.880001,55.310001,55.740002000000004,55.740002000000004,413134.0
2112,2015-04-20,56.16,57.169998,54.849998,56.380001,56.380001,230623.0
2113,2015-04-21,56.41,56.91,55.009997999999996,55.259997999999996,55.259997999999996,112382.0
2114,2015-04-22,56.34,57.189999,55.73,56.16,56.16,354244.0
2115,2015-04-23,56.279999,58.41,55.759997999999996,57.740002000000004,57.740002000000004,329631.0
2116,2015-04-24,57.529999,57.950001,56.5,57.150002,57.150002,415569.0
2118,2015-04-27,57.299999,57.889998999999996,56.52,56.990002000000004,56.990002000000004,328322.0
2119,2015-04-28,56.650002,57.830002,56.07,57.060001,57.060001,250558.0
2120,2015-04-29,56.93,59.330002,56.540001000000004,58.580002,58.580002,281864.0
2121,2015-04-30,58.549999,59.849998,58.380001,59.630001,59.630001,411097.0
2122,2015-05-01,59.790001000000004,59.900002,58.32,59.150002,59.150002,340322.0
2124,2015-05-04,59.299999,59.73,58.450001,58.93,58.93,244753.0
2125,2015-05-05,58.950001,61.099998,58.630001,60.400002,60.400002,215046.0
2126,2015-05-06,60.720001,62.580002,60.540001000000004,60.93,60.93,389743.0
2127,2015-05-07,60.689999,61.310001,58.490002000000004,58.939999,58.939999,423583.0
2128,2015-05-08,59.02,59.900002,58.139998999999996,59.389998999999996,59.389998999999996,437022.0
2130,2015-05-11,59.43,59.849998,58.75,59.25,59.25,434575.0
2131,2015-05-12,59.27,61.360001000000004,59.119999,60.75,60.75,332694.0
2132,2015-05-13,61.23,61.849998,60.02,60.5,60.5,397345.0
2133,2015-05-14,60.099998,60.84,59.360001000000004,59.880001,59.880001,426835.0
2134,2015-05-15,59.669998,59.970001,58.419998,59.689999,59.689999,361432.0
2136,2015-05-18,59.849998,60.880001,59.060001,59.43,59.43,222089.0
2137,2015-05-19,59.540001000000004,59.630001,57.09,57.259997999999996,57.259997999999996,144389.0
2138,2015-05-20,58.32,59.040001000000004,58.099998,58.98,58.98,336779.0
2139,2015-05-21,58.810001,60.939999,58.689999,60.720001,60.720001,287129.0
2140,2015-05-22,60.66,60.799999,59.349998,59.720001,59.720001,329765.0
2142,2015-05-26,60.049999,60.25,57.709998999999996,58.029999,58.029999,230307.0
2143,2015-05-27,58.32,58.950001,57.360001000000004,57.509997999999996,57.509997999999996,330128.0
2144,2015-05-28,57.630001,58.07,56.509997999999996,57.68,57.68,314917.0
2145,2015-05-29,57.970001,60.700001,57.720001,60.299999,60.299999,340682.0
2147,2015-06-01,60.290001000000004,60.639998999999996,59.330002,60.200001,60.200001,452222.0
2148,2015-06-02,60.18,61.580002,60.09,61.259997999999996,61.259997999999996,292189.0
2149,2015-06-03,61.02,61.43,59.34,59.639998999999996,59.639998999999996,344508.0
2150,2015-06-04,59.57,59.939999,57.830002,58.0,58.0,371298.0
2151,2015-06-05,57.990002000000004,59.23,56.830002,59.130001,59.130001,363345.0
2153,2015-06-08,58.959998999999996,59.130001,57.860001000000004,58.139998999999996,58.139998999999996,461016.0
2154,2015-06-09,58.310001,60.68,58.23,60.139998999999996,60.139998999999996,339845.0
2155,2015-06-10,60.580002,61.82,60.450001,61.43,61.43,405486.0
2156,2015-06-11,61.139998999999996,61.529999,60.209998999999996,60.77,60.77,459765.0
2157,2015-06-12,60.549999,60.630001,59.73,59.959998999999996,59.959998999999996,352421.0
2159,2015-06-15,59.900002,59.98,58.73,59.52,59.52,246898.0
2160,2015-06-16,59.599998,60.369999,59.419998,59.970001,59.970001,275187.0
2161,2015-06-17,60.029999,61.380001,58.849998,59.919998,59.919998,233935.0
2162,2015-06-18,59.779999,60.889998999999996,59.25,60.450001,60.450001,396155.0
2163,2015-06-19,60.5,60.560001,58.880001,59.610001000000004,59.610001000000004,181875.0
2165,2015-06-22,59.439999,60.299999,58.93,59.68,59.68,116656.0
2166,2015-06-23,60.209998999999996,61.490002000000004,59.549999,61.009997999999996,61.009997999999996,255306.0
2167,2015-06-24,61.139998999999996,61.57,59.799999,60.27,60.27,336224.0
2168,2015-06-25,60.220001,60.459998999999996,59.43,59.700001,59.700001,312985.0
2169,2015-06-26,59.66,59.959998999999996,58.759997999999996,59.630001,59.630001,222341.0
2171,2015-06-29,58.84,59.27,58.040001000000004,58.330002,58.330002,231957.0
2172,2015-06-30,58.27,59.689999,57.939999,59.470001,59.470001,286035.0
2173,2015-07-01,58.98,58.98,56.68,56.959998999999996,56.959998999999996,282475.0
2174,2015-07-02,56.869999,57.950001,56.5,56.93,56.93,373405.0
2176,2015-07-06,54.900002,55.34,52.41,52.529999,52.529999,297050.0
2177,2015-07-07,52.75,53.43,50.580002,52.330002,52.330002,540608.0
2178,2015-07-08,52.91,52.959998999999996,50.91,51.650002,51.650002,527267.0
2179,2015-07-09,51.830002,53.540001000000004,51.48,52.779999,52.779999,434752.0
2180,2015-07-10,52.48,53.889998999999996,51.959998999999996,52.740002000000004,52.740002000000004,382334.0
2182,2015-07-13,52.150002,53.169998,51.259997999999996,52.200001,52.200001,349075.0
2183,2015-07-14,52.0,53.43,50.880001,53.040001000000004,53.040001000000004,359477.0
2184,2015-07-15,53.400002,53.5,51.209998999999996,51.41,51.41,422756.0
2185,2015-07-16,51.619999,52.169998,50.84,50.91,50.91,334563.0
2186,2015-07-17,50.91,51.23,50.139998999999996,50.889998999999996,50.889998999999996,319167.0
2188,2015-07-20,50.759997999999996,51.259997999999996,49.849998,50.150002,50.150002,203485.0
2189,2015-07-21,49.950001,51.02,49.77,50.360001000000004,50.360001000000004,102597.0
2190,2015-07-22,50.709998999999996,50.709998999999996,49.040001000000004,49.189999,49.189999,254321.0
2191,2015-07-23,49.23,49.630001,48.209998999999996,48.450001,48.450001,347986.0
2192,2015-07-24,48.790001000000004,49.029999,47.720001,48.139998999999996,48.139998999999996,316060.0
2194,2015-07-27,48.0,48.200001,46.91,47.389998999999996,47.389998999999996,278233.0
2195,2015-07-28,47.02,48.439999,46.68,47.98,47.98,273614.0
2196,2015-07-29,47.810001,49.52,47.389998999999996,48.790001000000004,48.790001000000004,338107.0
2197,2015-07-30,48.830002,49.360001000000004,48.34,48.52,48.52,366893.0
2198,2015-07-31,48.470001,48.619999,46.700001,47.119999,47.119999,247662.0
2200,2015-08-03,46.860001000000004,46.939999,45.080002,45.169998,45.169998,334474.0
2201,2015-08-04,45.349998,46.23,45.290001000000004,45.740002000000004,45.740002000000004,371085.0
2202,2015-08-05,45.959998999999996,46.700001,44.830002,45.150002,45.150002,285786.0
2203,2015-08-06,45.16,45.27,44.200001,44.66,44.66,367326.0
2204,2015-08-07,44.82,45.16,43.700001,43.869999,43.869999,360977.0
2206,2015-08-10,43.580002,45.009997999999996,43.349998,44.959998999999996,44.959998999999996,400070.0
2207,2015-08-11,44.810001,45.34,42.689999,43.080002,43.080002,491433.0
2208,2015-08-12,43.27,43.869999,42.799999,43.299999,43.299999,538005.0
2209,2015-08-13,43.34,43.720001,41.91,42.23,42.23,492271.0
2210,2015-08-14,42.23,42.959998999999996,41.349998,42.5,42.5,420146.0
2212,2015-08-17,42.18,42.689999,41.639998999999996,41.869999,41.869999,317211.0
2213,2015-08-18,41.880001,42.900002,41.43,42.619999,42.619999,314275.0
2214,2015-08-19,42.41,42.68,40.400002,40.799999,40.799999,200185.0
2215,2015-08-20,40.580002,41.48,40.209998999999996,41.139998999999996,41.139998999999996,107578.0
2216,2015-08-21,41.029999,41.400002,39.860001000000004,40.450001,40.450001,380433.0
2218,2015-08-24,40.299999,40.470001,37.75,38.240002000000004,38.240002000000004,377181.0
2219,2015-08-25,38.18,39.889998999999996,38.16,39.310001,39.310001,468366.0
2220,2015-08-26,39.689999,39.860001000000004,38.52,38.599998,38.599998,375650.0
2221,2015-08-27,38.959998999999996,42.860001000000004,38.950001,42.560001,42.560001,368722.0
2222,2015-08-28,42.68,45.900002,41.779999,45.220001,45.220001,533682.0
2224,2015-08-31,45.0,49.330002,43.599998,49.200001,49.200001,666328.0
2225,2015-09-01,48.099998,48.869999,44.150002,45.41,45.41,757503.0
2226,2015-09-02,44.259997999999996,46.77,43.209998999999996,46.25,46.25,713418.0
2227,2015-09-03,46.110001000000004,48.419998,45.650002,46.75,46.75,689301.0
2228,2015-09-04,46.68,47.23,45.610001000000004,46.049999,46.049999,539450.0
2230,2015-09-08,45.82,46.41,44.139998999999996,45.939999,45.939999,385631.0
2231,2015-09-09,45.790001000000004,46.259997999999996,44.049999,44.150002,44.150002,508815.0
2232,2015-09-10,44.16,46.040001000000004,43.360001000000004,45.919998,45.919998,422735.0
2233,2015-09-11,45.709998999999996,45.880001,44.16,44.630001,44.630001,498992.0
2235,2015-09-14,44.779999,44.970001,43.59,44.0,44.0,395838.0
2236,2015-09-15,44.110001000000004,45.25,43.919998,44.59,44.59,326269.0
2237,2015-09-16,45.16,47.349998,44.82,47.150002,47.150002,335953.0
2238,2015-09-17,47.130001,47.709998999999996,46.330002,46.900002,46.900002,421981.0
2239,2015-09-18,46.889998999999996,47.029999,44.240002000000004,44.68,44.68,366390.0
2241,2015-09-21,44.970001,46.740002000000004,44.689999,46.68,46.68,211301.0
2242,2015-09-22,46.450001,46.48,45.139998999999996,45.830002,45.830002,104528.0
2243,2015-09-23,46.540001000000004,47.150002,44.41,44.48,44.48,345875.0
2244,2015-09-24,44.619999,45.18,43.709998999999996,44.91,44.91,411957.0
2245,2015-09-25,45.049999,46.380001,44.860001000000004,45.700001,45.700001,371976.0
2247,2015-09-28,45.380001,45.5,44.299999,44.43,44.43,338622.0
2248,2015-09-29,44.5,45.700001,44.299999,45.23,45.23,273906.0
2249,2015-09-30,44.919998,45.849998,44.68,45.09,45.09,265176.0
2250,2015-10-01,45.380001,47.099998,44.630001,44.740002000000004,44.740002000000004,355853.0
2251,2015-10-02,45.07,45.810001,43.970001,45.540001000000004,45.540001000000004,478979.0
2253,2015-10-05,45.650002,46.939999,45.209998999999996,46.259997999999996,46.259997999999996,420740.0
2254,2015-10-06,46.200001,49.080002,45.73,48.529999,48.529999,323061.0
2255,2015-10-07,49.0,49.709998999999996,47.700001,47.810001,47.810001,453101.0
2256,2015-10-08,48.110001000000004,50.07,47.759997999999996,49.43,49.43,547488.0
2257,2015-10-09,49.689999,50.919998,49.169998,49.630001,49.630001,509760.0
2259,2015-10-12,49.509997999999996,50.130001,47.040001000000004,47.099998,47.099998,508680.0
2260,2015-10-13,47.459998999999996,48.43,46.439999,46.66,46.66,408663.0
2261,2015-10-14,46.689999,46.959998999999996,45.939999,46.639998999999996,46.639998999999996,465388.0
2262,2015-10-15,46.279999,47.02,45.23,46.380001,46.380001,348241.0
2263,2015-10-16,46.869999,47.5,46.16,47.259997999999996,47.259997999999996,370940.0
2265,2015-10-19,47.27,47.490002000000004,45.849998,45.889998999999996,45.889998999999996,198127.0
2266,2015-10-20,46.25,46.52,45.23,45.549999,45.549999,125840.0
2267,2015-10-21,45.880001,46.080002,44.860001000000004,45.200001,45.200001,361314.0
2268,2015-10-22,45.27,46.099998,44.900002,45.380001,45.380001,384288.0
2269,2015-10-23,45.439999,45.75,44.200001,44.599998,44.599998,322742.0
2271,2015-10-26,44.740002000000004,44.939999,43.639998999999996,43.98,43.98,406577.0
2272,2015-10-27,43.779999,43.91,42.580002,43.200001,43.200001,302084.0
2273,2015-10-28,43.439999,46.220001,43.060001,45.939999,45.939999,370825.0
2274,2015-10-29,46.060001,46.790001000000004,45.16,46.060001,46.060001,521518.0
2275,2015-10-30,45.740002000000004,47.029999,45.48,46.59,46.59,436513.0
2277,2015-11-02,46.43,46.73,45.560001,46.139998999999996,46.139998999999996,363307.0
2278,2015-11-03,46.110001000000004,48.360001000000004,45.959998999999996,47.900002,47.900002,305518.0
2279,2015-11-04,47.740002000000004,48.279999,46.169998,46.32,46.32,434574.0
2280,2015-11-05,46.57,46.650002,45.119999,45.200001,45.200001,459307.0
2281,2015-11-06,45.41,45.639998999999996,44.110001000000004,44.290001000000004,44.290001000000004,437646.0
2283,2015-11-09,44.52,45.119999,43.639998999999996,43.869999,43.869999,448133.0
2284,2015-11-10,44.099998,44.759997999999996,43.57,44.209998999999996,44.209998999999996,487992.0
2285,2015-11-11,43.630001,44.110001000000004,42.619999,42.93,42.93,445973.0
2286,2015-11-12,43.049999,43.330002,41.540001000000004,41.75,41.75,502371.0
2287,2015-11-13,41.610001000000004,42.84,40.220001,40.740002000000004,40.740002000000004,545351.0
2289,2015-11-16,40.919998,42.25,40.060001,41.740002000000004,41.740002000000004,480893.0
2290,2015-11-17,41.959998999999996,42.029999,40.580002,40.669998,40.669998,535179.0
2291,2015-11-18,41.110001000000004,41.549999,39.91,40.75,40.75,363714.0
2292,2015-11-19,40.720001,41.049999,39.889998999999996,40.540001000000004,40.540001000000004,251518.0
2293,2015-11-20,40.540001000000004,40.990002000000004,38.990002000000004,40.389998999999996,40.389998999999996,131356.0
2295,2015-11-23,41.490002000000004,42.75,40.41,41.75,41.75,432642.0
2296,2015-11-24,42.040001000000004,43.459998999999996,41.860001000000004,42.869999,42.869999,516190.0
2297,2015-11-25,42.689999,43.25,41.720001,43.040001000000004,43.040001000000004,430304.0
2298,2015-11-27,43.25,43.299999,41.669998,41.709998999999996,41.709998999999996,383158.0
2300,2015-11-30,41.77,42.610001000000004,41.5,41.650002,41.650002,316475.0
2301,2015-12-01,41.73,42.23,41.169998,41.849998,41.849998,369509.0
2302,2015-12-02,41.689999,41.970001,39.84,39.939999,39.939999,415537.0
2303,2015-12-03,40.150002,41.779999,40.07,41.080002,41.080002,545289.0
2304,2015-12-04,41.310001,42.0,39.599998,39.970001,39.970001,496884.0
2306,2015-12-07,40.099998,40.150002,37.5,37.650002,37.650002,510758.0
2307,2015-12-08,37.68,38.580002,36.639998999999996,37.509997999999996,37.509997999999996,635413.0
2308,2015-12-09,37.860001000000004,38.990002000000004,36.869999,37.16,37.16,767184.0
2309,2015-12-10,37.27,37.540001000000004,36.380001,36.759997999999996,36.759997999999996,646166.0
2310,2015-12-11,36.630001,36.84,35.16,35.619999,35.619999,513940.0
2312,2015-12-14,35.400002,36.700001,34.529999,36.310001,36.310001,505406.0
2313,2015-12-15,36.32,37.880001,36.029999,37.349998,37.349998,550476.0
2314,2015-12-16,36.790001000000004,37.349998,35.290001000000004,35.52,35.52,474159.0
2315,2015-12-17,35.799999,35.84,34.630001,34.950001,34.950001,402967.0
2316,2015-12-18,34.869999,35.57,34.290001000000004,34.73,34.73,196227.0
2318,2015-12-21,34.580002,34.860001000000004,33.98,34.740002000000004,34.740002000000004,116038.0
2319,2015-12-22,35.799999,36.540001000000004,35.66,36.139998999999996,36.139998999999996,298080.0
2320,2015-12-23,36.470001,37.950001,36.279999,37.5,37.5,302263.0
2321,2015-12-24,37.860001000000004,38.279999,37.380001,38.099998,38.099998,374658.0
2323,2015-12-28,38.0,38.09,36.599998,36.810001,36.810001,205873.0
2324,2015-12-29,36.700001,37.939999,36.66,37.869999,37.869999,220644.0
2325,2015-12-30,37.360001000000004,37.400002,36.400002,36.599998,36.599998,241945.0
2326,2015-12-31,36.810001,37.790001000000004,36.220001,37.040001000000004,37.040001000000004,267912.0
2328,2016-01-04,37.599998,38.389998999999996,36.330002,36.759997999999996,36.759997999999996,283623.0
2329,2016-01-05,36.900002,37.099998,35.740002000000004,35.970001,35.970001,431985.0
2330,2016-01-06,36.18,36.389998999999996,33.77,33.970001,33.970001,410131.0
2331,2016-01-07,34.09,34.259997999999996,32.099998,33.27,33.27,563811.0
2332,2016-01-08,33.299999,34.34,32.639998999999996,33.16,33.16,617409.0
2334,2016-01-11,32.939999,33.200001,30.879998999999998,31.41,31.41,596496.0
2335,2016-01-12,31.110001,32.209998999999996,29.93,30.440001000000002,30.440001000000002,648640.0
2336,2016-01-13,30.540001,31.709999,30.1,30.48,30.48,627218.0
2337,2016-01-14,30.6,31.77,30.280001000000002,31.200001,31.200001,637903.0
2338,2016-01-15,31.18,31.18,29.129998999999998,29.42,29.42,537906.0
2341,2016-01-19,29.200001,30.209999,28.209999,28.459999,28.459999,329094.0
2342,2016-01-20,28.33,28.58,26.190001000000002,26.549999,26.549999,188026.0
2343,2016-01-21,28.35,30.25,27.870001000000002,29.530001000000002,29.530001000000002,690039.0
2344,2016-01-22,29.84,32.349998,29.530001000000002,32.189999,32.189999,694040.0
2346,2016-01-25,32.049999,32.740002000000004,29.68,30.34,30.34,636573.0
2347,2016-01-26,29.809998999999998,32.41,29.25,31.450001,31.450001,606892.0
2348,2016-01-27,30.549999,32.84,30.139999,32.299999,32.299999,642432.0
2349,2016-01-28,32.189999,34.82,31.74,33.220001,33.220001,738551.0
2350,2016-01-29,33.700001,34.400002,32.650002,33.619999,33.619999,833378.0
2352,2016-02-01,33.830002,34.18,31.290001,31.620001000000002,31.620001000000002,618110.0
2353,2016-02-02,31.370001000000002,31.530001000000002,29.57,29.879998999999998,29.879998999999998,595612.0
2354,2016-02-03,29.75,32.75,29.4,32.279999,32.279999,602564.0
2355,2016-02-04,32.709998999999996,33.599998,31.530001000000002,31.719998999999998,31.719998999999998,811699.0
2356,2016-02-05,31.639999,32.450001,30.629998999999998,30.889999,30.889999,696721.0
2358,2016-02-08,30.969998999999998,31.379998999999998,29.57,29.690001000000002,29.690001000000002,616531.0
2359,2016-02-09,30.17,30.610001,27.74,27.940001000000002,27.940001000000002,603646.0
2360,2016-02-10,28.360001,29.219998999999998,27.24,27.450001,27.450001,738219.0
2361,2016-02-11,27.34,27.48,26.049999,26.209999,26.209999,781280.0
2362,2016-02-12,27.299999,29.66,26.950001,29.440001000000002,29.440001000000002,795965.0
2365,2016-02-16,29.08,31.530001000000002,28.700001,29.040001,29.040001,675157.0
2366,2016-02-17,29.139999,31.49,28.73,30.66,30.66,651956.0
2367,2016-02-18,31.35,31.98,30.27,30.77,30.77,578639.0
2368,2016-02-19,30.6,30.73,29.049999,29.639999,29.639999,225497.0
2370,2016-02-22,29.719998999999998,32.049999,29.48,31.48,31.48,103202.0
2371,2016-02-23,33.34,33.529999,31.219998999999998,31.870001000000002,31.870001000000002,521016.0
2372,2016-02-24,31.280001000000002,32.400002,30.559998999999998,32.150002,32.150002,539379.0
2373,2016-02-25,32.189999,33.490002000000004,31.07,33.07,33.07,652245.0
2374,2016-02-26,33.040001000000004,34.689999,32.639998999999996,32.779999,32.779999,611874.0
2376,2016-02-29,32.720001,33.98,32.32,33.75,33.75,646294.0
2377,2016-03-01,33.900002,34.759997999999996,33.369999,34.400002,34.400002,512468.0
2378,2016-03-02,33.889998999999996,35.169998,33.549999,34.66,34.66,566226.0
2379,2016-03-03,34.73,35.32,34.189999,34.57,34.57,597834.0
2380,2016-03-04,34.66,36.34,34.400002,35.919998,35.919998,512962.0
2382,2016-03-07,36.200001,38.110001000000004,36.09,37.900002,37.900002,578290.0
2383,2016-03-08,37.939999,38.389998999999996,36.119999,36.5,36.5,709870.0
2384,2016-03-09,36.360001000000004,38.509997999999996,36.240002000000004,38.290001000000004,38.290001000000004,706933.0
2385,2016-03-10,38.169998,38.48,37.209998999999996,37.84,37.84,740632.0
2386,2016-03-11,37.990002000000004,39.02,37.919998,38.5,38.5,701435.0
2388,2016-03-14,38.169998,38.77,36.68,37.18,37.18,564791.0
2389,2016-03-15,37.369999,37.400002,35.959998999999996,36.34,36.34,489938.0
2390,2016-03-16,36.740002000000004,38.630001,36.610001000000004,38.459998999999996,38.459998999999996,446100.0
2391,2016-03-17,38.59,40.360001000000004,38.470001,40.200001,40.200001,494174.0
2392,2016-03-18,40.25,41.200001,39.150002,39.439999,39.439999,298013.0
2394,2016-03-21,39.060001,40.299999,38.610001000000004,39.91,39.91,130151.0
